PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
CA4901257,CAPITAL LUMBER COMPANY,Region 9,California,Non-Transient non-community system,50,,Sonoma,3,3,2
CA4901291,VERITE WINERY,Region 9,California,Transient non-community system,26,,Sonoma,3,0,1
CA2701057,FOLETTA RD WS #01,Region 9,California,Transient non-community system,100,,Monterey,3,3,7
CA2701166,ARROYO SECO REC WS,Region 9,California,Transient non-community system,25,,Monterey,6,11,6
CA5500054,LELAND MEADOW WATER DISTRICT,Region 9,California,Transient non-community system,2,,Tuolumne,4,7,4
CA5500071,RAWHIDE INVESTMENT COMPANY,Region 9,California,Community water system,269,,Tuolumne,4,7,7
CA2702444,RIVER RD WS #28,Region 9,California,Transient non-community system,25,,Monterey,3,4,7
CA0202550,CO. OF ALPINE HEALTH &HOME SERVICE BLDG.,Region 9,California,Transient non-community system,25,,Alpine,3,0,0
CA0300006,CAMP RITCHIE,Region 9,California,Transient non-community system,800,,Amador,3,5,10
CA0300022,CAMP WINTON,Region 9,California,Transient non-community system,"1,000",,Amador,12,34,10
CA2701176,SOLEDAD MISSION WS,Region 9,California,Transient non-community system,25,,Monterey,3,13,8
CA2701184,SAN ANTONIO LAKE PARK SOUTH WS,Region 9,California,Transient non-community system,650,,Monterey,3,5,2
CA2701273,RIVERSIDE CAMPGROUND WS,Region 9,California,Transient non-community system,100,,Monterey,3,6,0
CA0300007,STOCKTON SILVER LAKE FAMILY CAMP,Region 9,California,Transient non-community system,225,,Amador,2,7,18
CA0300085,ROARING CAMP,Region 9,California,Transient non-community system,25,,Amador,5,0,5
CA0300087,TURLEY WINE CELLARS,Region 9,California,Transient non-community system,500,,Amador,2,5,3
CA0300089,JEFF RUNQUIST WINERY,Region 9,California,Transient non-community system,125,,Amador,3,0,2
CA0500100,BURSON DONUT,Region 9,California,Transient non-community system,25,,Calaveras,3,13,2
CA3610021,FALLSVALE SERVICE COMPANY,Region 9,California,Community water system,800,,San Bernardino,5,4,6
CA1503341,TEJON-CASTAC WATER DISTRICT-15 &LAVAL RD,Region 9,California,Non-Transient non-community system,"2,770",,Kern,12,11,9
CA1510302,CSP - TULE ELK,Region 9,California,Transient non-community system,104,,Kern,3,16,5
CA1510301,CSP - FORT TEJON,Region 9,California,Transient non-community system,157,,Kern,3,2,4
CA1510300,CSP - RED ROCK CANYON,Region 9,California,Transient non-community system,408,,Kern,3,0,4
CA3610036,"CHINO HILLS, CITY OF",Region 9,California,Community water system,"75,655",CHINO HILLS,San Bernardino,48,4,5
CA2209065,MID - MC SWAIN REC AREA,Region 9,California,Transient non-community system,323,,Mariposa,8,6,8
CA2209063,MID - MC CLURE POINT REC AREA,Region 9,California,Transient non-community system,332,,Mariposa,7,4,8
CA2209035,MID - BARRETT COVE,Region 9,California,Transient non-community system,892,,Mariposa,9,3,8
CA2208067,MID-BAGBY RECREATION AREA,Region 9,California,Transient non-community system,30,,Mariposa,5,4,5
CA2208033,MID -HORSESHOE BEND REC AREA,Region 9,California,Transient non-community system,323,,Mariposa,5,3,7
CA1502564,SIERRA MEADOWS,Region 9,California,Community water system,68,,Kern,2,19,4
CA1500398,"FRONTIER TRAIL HOMEOWNERS ASSOC, INC.",Region 9,California,Community water system,32,,Kern,4,10,4
CA1400040,OLANCHA RV AND MHP,Region 9,California,Transient non-community system,30,,Inyo,8,4,4
CA1400043,PEARSONVILLE WATER SYSTEM,Region 9,California,Transient non-community system,100,,Inyo,5,0,6
CA4901069,SONOMA VALLEY MOOSE LODGE #2048,Region 9,California,Transient non-community system,80,,Sonoma,3,4,2
CA3702354,WARNER SPRINGS ESTATES,Region 9,California,Community water system,345,,San Diego,15,17,11
CA1910138,LOS ANGELES WORLD AIRPORTS,Region 9,California,Non-Transient non-community system,250,,Los Angeles,6,2,6
CA1100221,GLENN GOLF & COUNTRY CLUB,Region 9,California,Transient non-community system,50,,Glenn,2,1,7
CA1700734,WESTGATE PETROLEUM,Region 9,California,Transient non-community system,200,LAKEPORT,Lake,2,2,1
CA4901168,SALMON CREEK MIDDLE SCHOOL,Region 9,California,Non-Transient non-community system,300,,Sonoma,4,2,3
CA1010026,PINEDALE COUNTY WATER DISTRICT,Region 9,California,Community water system,"8,495",,Fresno,19,15,8
CA4900585,BENNETT RIDGE MUTUAL WATER COMPANY,Region 9,California,Community water system,200,,Sonoma,3,7,3
CA5403071,THREE RIVERS CHEVRON,Region 9,California,Transient non-community system,50,,Tulare,3,5,6
CA5403014,THREE RIVERS LIONS CLUB,Region 9,California,Transient non-community system,100,,Tulare,3,3,4
CA5402022,TRAVER VALLEY FARMS,Region 9,California,Transient non-community system,25,,Tulare,6,17,6
CA5400750,KAWEAH PARK RESORT,Region 9,California,Transient non-community system,"1,000",,Tulare,4,13,0
CA5402013,SUN PACIFIC SHIPPERS LP - EXETER,Region 9,California,Non-Transient non-community system,200,,Tulare,3,28,8
CA1010021,"MENDOTA, CITY OF",Region 9,California,Community water system,"11,104",MENDOTA,Fresno,16,12,13
CA4800511,COLLINSVILLE WATER WORKS,Region 9,California,Community water system,30,,Solano,2,4,6
CA1000565,USDA AGRICULTURAL RESEARCH SERVICE,Region 9,California,Non-Transient non-community system,130,,Fresno,2,3,2
CA5401022,THREE RIVERS GOLF COURSE,Region 9,California,Transient non-community system,100,,Tulare,3,3,5
CA1910049,"HUNTINGTON PARK-CITY, WATER DEPT.",Region 9,California,Community water system,"21,740",HUNTINGTON PARK,Los Angeles,24,1,15
CA5400670,TRIPLE R MUTUAL WATER CO,Region 9,California,Community water system,400,,Tulare,16,18,6
CA5402027,TULARE COUNTY ROAD YARD #2 PWS,Region 9,California,Non-Transient non-community system,60,,Tulare,2,5,5
CA3601101,DESERT PETRO INC,Region 9,California,Transient non-community system,25,,San Bernardino,4,1,11
CA1400161,WHITE MOUNTAIN RESEARCH CENTER,Region 9,California,Transient non-community system,99,,Inyo,3,4,4
CA2208034,SHORE FUN R.V. PARK,Region 9,California,Transient non-community system,60,,Mariposa,2,1,3
CA5400708,ALPINE VILLAGE WATER CO.,Region 9,California,Transient non-community system,90,,Tulare,4,8,6
CA5103335,LIVE OAK CHILD CARE CENTER,Region 9,California,Non-Transient non-community system,50,,Sutter,6,16,12
CA5400890,CLM-FIR&COVE GROUP CAMPGROUNDS,Region 9,California,Transient non-community system,75,,Tulare,5,4,5
CA5400889,CLM-STONEY CREEK CAMPGROUND,Region 9,California,Transient non-community system,133,,Tulare,3,2,5
CA5401089,CLM-ESHOM CAMPGROUND,Region 9,California,Transient non-community system,63,,Tulare,3,1,7
CA2400172,SANDY MUSH DETENTION CENTER,Region 9,California,Community water system,800,,Merced,8,4,36
CA4901233,IMAGERY ESTATE WINERY,Region 9,California,Transient non-community system,100,,Sonoma,3,0,3
CA4900871,DE ANZA MOON VALLEY WATER COMPANY,Region 9,California,Community water system,495,,Sonoma,5,2,5
CA1800542,MDF-WILLOW CREEK CG,Region 9,California,Transient non-community system,25,,Lassen,3,7,3
CA1503140,FRAZIER MOUNTAIN HIGH SCHOOL,Region 9,California,Non-Transient non-community system,500,,Kern,2,2,4
CA1502074,EL TEJON ELEMENTARY SCHOOL,Region 9,California,Non-Transient non-community system,550,,Kern,2,4,3
CA1910127,"COVINA-CITY, WATER DEPT.",Region 9,California,Community water system,"39,711",COVINA,Los Angeles,8,3,9
CA1502029,BUTTONWILLOW REST STOP WATER SYSTEM,Region 9,California,Transient non-community system,"1,500",,Kern,2,10,3
CA1502244,SEMI TROPIC SCHOOL WATER SYSTEM,Region 9,California,Non-Transient non-community system,320,,Kern,4,41,5
CA1000298,WOODWARD BLUFFS MHP,Region 9,California,Community water system,300,,Fresno,3,23,11
CA5700820,JEHOVAH'S WITNESSES - SOUTHPORT,Region 9,California,Non-Transient non-community system,200,,Yolo,2,1,2
CA5700821,JEHOVAH'S WITNESSES - DAVIS,Region 9,California,Non-Transient non-community system,25,,Yolo,2,2,6
CA5700827,PIONEER HI-BRED INTERNATIONAL,Region 9,California,Non-Transient non-community system,115,,Yolo,3,15,8
CA5700828,CONSTELLATION BRANDS - WATER,Region 9,California,Non-Transient non-community system,25,,Yolo,4,2,12
CA5800572,FAIRWAY DOWNS MUTUAL WATER CO,Region 9,California,Community water system,60,,Yuba,2,5,2
CA5800809,LAKE OF THE SPRINGS,Region 9,California,Non-Transient non-community system,280,,Yuba,3,1,2
CA5800814,BULLARD'S BAR REC FAC WTR SYS,Region 9,California,Transient non-community system,"2,200",,Yuba,2,24,5
CA2702575,TREE BONES RESORT WS,Region 9,California,Transient non-community system,25,,Monterey,3,3,17
CA2701297,CARMEL BY THE RIVER RV PARK WS,Region 9,California,Transient non-community system,140,,Monterey,6,15,5
CA2701298,SADDLE MOUNTAIN WS,Region 9,California,Transient non-community system,50,,Monterey,7,11,13
CA2701310,GORDA WS,Region 9,California,Transient non-community system,50,,Monterey,4,18,4
CA2701325,SAN CLEMENTE RANCHO WS,Region 9,California,Transient non-community system,90,,Monterey,6,7,4
CA2701542,GONZALES  GAS STATION WS,Region 9,California,Transient non-community system,200,,Monterey,7,35,10
CA2701630,PRUNEDALE CHEVRON WS,Region 9,California,Transient non-community system,25,,Monterey,3,7,8
CA2701681,EXXON STATION WS,Region 9,California,Transient non-community system,100,,Monterey,3,20,7
CA2701814,PRUNEDALE PLAZA WS,Region 9,California,Transient non-community system,90,,Monterey,3,9,7
CA2701869,JENSEN RD WS #01,Region 9,California,Non-Transient non-community system,140,,Monterey,4,1,4
CA2701945,BIG SUR CAMPGROUND WS,Region 9,California,Transient non-community system,100,,Monterey,5,6,1
CA2701951,HELLER ESTATES WS,Region 9,California,Transient non-community system,25,,Monterey,10,6,8
CA2702021,SALINAS TRANSPLANT WS,Region 9,California,Transient non-community system,25,,Monterey,9,12,12
CA2702325,FERNWOOD WS,Region 9,California,Transient non-community system,100,,Monterey,3,13,2
CA2702564,PACIFIC VALLEY STATION WS,Region 9,California,Transient non-community system,25,,Monterey,4,0,0
CA2702537,PREMIUM PACKING INC WS,Region 9,California,Transient non-community system,25,,Monterey,3,4,6
CA2702165,ORCHARD LN WS #09,Region 9,California,Transient non-community system,25,,Monterey,3,15,5
CA2702551,LOMA VISTA INN WS,Region 9,California,Transient non-community system,25,,Monterey,3,10,4
CA0500099,CHANGING ECHOES,Region 9,California,Transient non-community system,25,,Calaveras,8,0,4
CA0500101,ANGELS ARM WATER PLANT,Region 9,California,Transient non-community system,100,,Calaveras,3,7,5
CA0500105,"OAKENDELL, INC.",Region 9,California,Transient non-community system,25,,Calaveras,3,2,4
CA0500103,STONE CORRAL COMMUNITY CHURCH,Region 9,California,Transient non-community system,80,,Calaveras,4,9,5
CA2702209,BIG SUR BAZAAR WS,Region 9,California,Transient non-community system,100,,Monterey,3,14,3
CA2702229,MANZANITA PARK WS,Region 9,California,Transient non-community system,300,,Monterey,3,28,12
CA2702250,PICO BLANCO BOY SCOUT CAMP WS,Region 9,California,Transient non-community system,100,,Monterey,6,9,1
CA2702255,ALL SAINTS CAMPGROUND WS,Region 9,California,Transient non-community system,25,,Monterey,4,5,5
CA2702553,STONE CREEK VILLAGE WS,Region 9,California,Transient non-community system,25,,Monterey,4,0,5
CA2702266,COAST GALLERY WS,Region 9,California,Transient non-community system,100,,Monterey,3,8,1
CA2702486,BERNARDO RD WS #02,Region 9,California,Transient non-community system,25,,Monterey,3,4,6
CA1400044,PANAMINT SPRINGS RESORT,Region 9,California,Transient non-community system,200,,Inyo,5,0,14
CA1400058,MOUNT WHITNEY GOLF CLUB,Region 9,California,Transient non-community system,100,,Inyo,3,0,3
CA1400059,BROOKSIDE MOBILE HOME PARK,Region 9,California,Community water system,136,,Inyo,5,4,7
CA1400088,DELIGHT'S HOT SPRINGS RESORT,Region 9,California,Transient non-community system,55,,Inyo,3,7,6
CA1400110,PARK WEST MUTUAL WATER COMPANY,Region 9,California,Community water system,200,,Inyo,6,0,7
CA1400131,KATHERINA MULLER WATER SYSTEM,Region 9,California,Transient non-community system,250,,Inyo,3,1,3
CA1400500,COMFORT INN,Region 9,California,Transient non-community system,150,,Inyo,3,1,9
CA1400504,BOULDER CREEK TRAILER PARK,Region 9,California,Transient non-community system,50,,Inyo,3,1,4
CA4200543,PARADISE CYN. IMPROVEMENT CORP,Region 9,California,Transient non-community system,147,,Santa Barbara,3,3,5
CA4200560,SISQUOC #1,Region 9,California,Community water system,200,,Santa Barbara,6,6,7
CA4200572,LAS POSITAS MWC,Region 9,California,Community water system,200,,Santa Barbara,5,7,6
CA4200577,COLD SPRING TAVERN,Region 9,California,Transient non-community system,100,,Santa Barbara,6,0,13
CA4200578,PAINTED CAVE MWC,Region 9,California,Community water system,243,,Santa Barbara,4,10,6
CA4200580,SAN MARCOS MWC,Region 9,California,Community water system,120,,Santa Barbara,6,2,9
CA4200644,SAN MARCOS CHRISTIAN CAMP,Region 9,California,Transient non-community system,75,,Santa Barbara,4,3,5
CA4200702,VIEJA MUTUAL WATER CO.,Region 9,California,Community water system,75,,Santa Barbara,4,2,5
CA1310019,DHS CALEXICO,Region 9,California,Non-Transient non-community system,530,,Imperial,4,5,2
CA2100587,TOMALES CHURCH OF THE ASSUMPTION,Region 9,California,Transient non-community system,75,,Marin,3,0,1
CA5602140,SATICOY COUNTRY CLUB-CITY OF VENTURA,Region 9,California,Community water system,150,VENTURA,Ventura,7,0,5
CA1700695,HIGH VALLEY RANCH,Region 9,California,Transient non-community system,100,,Lake,3,5,2
CA4901345,BUCKLEY FAMILY PARTNERSHIP,Region 9,California,Non-Transient non-community system,75,,Sonoma,3,0,2
CA1010034,"SAN JOAQUIN, CITY OF",Region 9,California,Community water system,"4,060",SAN JOAQUIN,Fresno,13,20,9
CA1000473,BELMONT COUNTRY CLUB,Region 9,California,Non-Transient non-community system,150,,Fresno,7,12,4
CA1000004,BELMONT WATER CORPORATION,Region 9,California,Community water system,112,,Fresno,5,10,14
CA4901189,AZURE ACRES CD RECOVERY CENTER,Region 9,California,Transient non-community system,28,,Sonoma,3,0,1
CA4900998,BOISSET - DE LOACH WINERY,Region 9,California,Transient non-community system,40,,Sonoma,5,12,3
CA1206004,PALMER CREEK CSD,Region 9,California,Community water system,320,,Humboldt,4,1,5
CA1206013,ELK COUNTRY RV RESORT AND CAMPGROUND,Region 9,California,Transient non-community system,45,,Humboldt,3,0,1
CA1100203,ARTOIS COMMUNITY S.D.,Region 9,California,Community water system,100,,Glenn,3,9,13
CA1210002,"BLUE LAKE, CITY OF",Region 9,California,Community water system,"1,500",BLUE LAKE,Humboldt,4,1,8
CA1210010,"SCOTIA, TOWN OF,  LLC",Region 9,California,Community water system,850,,Humboldt,3,3,10
CA4810036,NEW LIFE CHURCH,Region 9,California,Transient non-community system,605,VACAVILLE,Solano,3,0,1
CA4300571,SULLIVAN MUTUAL WATER,Region 9,California,Community water system,64,,Santa Clara,2,7,5
CA1500252,KERN VALLEY MUTUAL WATER COMPANY,Region 9,California,Community water system,47,,Kern,3,11,4
CA1100749,RIVER VALLEY CHRISTIAN SCHOOL,Region 9,California,Non-Transient non-community system,60,,Glenn,4,2,13
CA1000494,HARVEST MISSIONARY BAPTIST CHURCH,Region 9,California,Transient non-community system,75,,Fresno,2,8,8
CA1105003,"CITY OF ORLAND, HAIGH FIELD PARK",Region 9,California,Non-Transient non-community system,30,,Glenn,2,1,5
CA1110001,CITY OF ORLAND,Region 9,California,Community water system,"7,626",ORLAND,Glenn,21,5,33
CA2400119,MERCED GOLF & COUNTRY CLUB,Region 9,California,Transient non-community system,150,,Merced,3,5,3
CA2400128,COUNTRY CLUB COUNTY WD,Region 9,California,Community water system,56,,Merced,3,3,0
CA2400227,ELKS LODGE PARK,Region 9,California,Transient non-community system,25,,Merced,3,0,2
CA2400117,RANCHO DEL REY GOLF CLUB,Region 9,California,Transient non-community system,150,,Merced,10,0,1
CA2400162,HUGHSON NUT INC. - LIVINGSTON,Region 9,California,Non-Transient non-community system,117,,Merced,6,2,1
CA2400223,"MINTURN NUT CO., INC.",Region 9,California,Non-Transient non-community system,130,,Merced,5,2,1
CA2300755,POTTER VALLEY SCHOOL DISTRICT,Region 9,California,Non-Transient non-community system,295,,Mendocino,4,5,4
CA2400226,HW NEWPORT (FKA GOLD HILLS NUT),Region 9,California,Non-Transient non-community system,120,,Merced,3,1,1
CA1500404,PINEBROOK COMMUNITY WATER WELL,Region 9,California,Community water system,42,,Kern,3,18,3
CA1500475,KRISTA MUTUAL WATER COMPANY,Region 9,California,Community water system,554,,Kern,3,20,5
CA3000778,LAZY W RANCH WATER SYSTEM,Region 9,California,Transient non-community system,12,,Orange,3,2,5
CA2400326,WESTSIDE GROCERY,Region 9,California,Transient non-community system,25,,Merced,2,0,0
CA2400169,E & J GALLO WINERY,Region 9,California,Non-Transient non-community system,225,,Merced,12,3,3
CA2400206,JOSEPH GALLO CHEESE CO.,Region 9,California,Non-Transient non-community system,304,,Merced,3,2,2
CA5601725,SMITH FORKS WATER SYSTEM,Region 9,California,Transient non-community system,500,,Ventura,2,0,2
CA2702563,PONDEROSA CAMPGROUNDS WS,Region 9,California,Transient non-community system,25,,Monterey,3,3,5
CA4200939,COTTON WOOD WINERY,Region 9,California,Transient non-community system,25,,Santa Barbara,3,2,3
CA2702396,RIVER RD WS #26,Region 9,California,Transient non-community system,45,,Monterey,3,10,6
CA2702354,PRIEST VALLEY STORE WS,Region 9,California,Transient non-community system,25,,Monterey,5,7,7
CA2702382,LA TAPATIA TAQUERIA WS,Region 9,California,Transient non-community system,25,,Monterey,3,8,8
CA2702641,CONUNDRUM WINERY WS,Region 9,California,Transient non-community system,25,,Monterey,3,3,4
CA2702475,FREE WILL BAPTIST CHURCH WS,Region 9,California,Transient non-community system,80,,Monterey,3,20,10
CA2702739,HOLMAN RANCH WS,Region 9,California,Transient non-community system,25,,Monterey,3,0,1
CA2702495,CHATEAU JULIEN WS,Region 9,California,Transient non-community system,25,,Monterey,3,2,7
CA1000584,TRUE ORGANIC PRODUCTS,Region 9,California,Non-Transient non-community system,40,,Fresno,3,17,1
